FID,POINT_X,POINT_Y,Depth
1719,622059.799299999955110,9759769.731599999591708,-3.5000000
1720,622061.109300000010990,9759774.751599999144673,-3.5999999
1721,622058.109300000010990,9759763.331599999219179,-3.5999999
1722,622062.469299999997020,9759779.871600000187755,-3.5999999
1723,622082.689299999969080,9759860.031600000336766,-3.5999999
1724,622077.799299999955110,9759815.591600000858307,-3.5999999
1725,622081.559299999964423,9759854.911599999293685,-3.7000000
1726,622063.869300000020303,9759785.311599999666214,-3.7000000
1727,622067.429299999959767,9759798.741599999368191,-3.7000000
1728,622079.179299999959767,9759845.741599999368191,-3.7000000
1729,622065.799299999955110,9759792.321599999442697,-3.7000000
1730,622077.559299999964423,9759840.091600000858307,-3.7000000
1731,622075.609300000010990,9759833.461600000038743,-3.8000000
1732,622073.939299999969080,9759827.681600000709295,-3.8000000
1733,622091.359999999986030,9760065.040999999269843,0.4000000
1734,622085.819299999973737,9759964.880999999120831,-0.2000000
1735,622087.499300000024959,9760017.221000000834465,-0.2000000
1736,622096.499300000024959,9760065.110999999567866,-0.6000000
1737,622087.889300000038929,9759760.391000000759959,-0.8000000
1738,622097.949299999978393,9760060.051599999889731,-1.3000000
1739,622092.159300000057556,9760014.971000000834465,-1.5000000
1740,622087.499300000024959,9759780.130999999120831,-1.6000000
1741,622097.909300000057556,9759810.571000000461936,-1.6000000
1742,622094.569299999973737,9760035.141000000759959,-1.7000000
1743,622097.019300000043586,9760054.960999999195337,-1.7000000
1744,622095.019300000043586,9760040.501000000163913,-1.7000000
1745,622083.319299999973737,9759764.100999999791384,-1.7000000
1746,622094.439299999969080,9760020.971000000834465,-1.7000000
1747,622088.849300000001676,9759785.190999999642372,-1.7000000
1748,622094.419299999950454,9760029.251000000163913,-1.8000000
1749,622095.819299999973737,9760046.981000000610948,-1.8000000
1750,622100.349300000001676,9760068.450999999418855,-1.8000000
1751,622094.479300000006333,9759804.801000000908971,-1.8000000
1752,622098.659300000057556,9759817.841000000014901,-1.8000000
1753,622099.709299999987707,9759823.001000000163913,-1.9000000
1754,622102.209299999987707,9759838.710999999195337,-1.9000000
1755,622095.289299999945797,9759994.831000000238419,-1.9000000
1756,622102.989300000015646,9759845.001000000163913,-1.9000000
1757,622103.949299999978393,9759852.651000000536442,-2.0000000
1758,622084.829299999983050,9759769.760999999940395,-2.0000000
1759,622091.129300000029616,9759794.171000000089407,-2.0000000
1760,622086.249300000024959,9759775.210999999195337,-2.0000000
1761,622094.839299999992363,9760010.671000000089407,-2.0000000
1762,622107.399300000048243,9759872.600999999791384,-2.0999999
1763,622092.699299999978393,9759799.401000000536442,-2.0999999
1764,622101.529300000052899,9759833.690999999642372,-2.0999999
1765,622105.779300000052899,9759866.981000000610948,-2.2000000
1766,622104.529300000052899,9759857.821599999442697,-2.3000000
1767,622102.759300000034273,9760078.991599999368191,-2.3000000
1768,622100.769300000043586,9759828.481599999591708,-2.3000000
1769,622086.629300000029616,9759938.701600000262260,-2.3000000
1770,622101.549299999955110,9760073.681600000709295,-2.3000000
1771,622094.989300000015646,9760005.450999999418855,-2.4000001
1772,622084.359300000010990,9759933.350999999791384,-2.5000000
1773,622094.639300000038929,9759989.790999999269843,-2.5000000
1774,622094.139300000038929,9759982.290999999269843,-2.5000000
1775,622095.239300000015646,9760000.341000000014901,-2.5000000
1776,622106.809299999964423,9760064.870999999344349,-2.5999999
1777,622088.309299999964423,9759943.481000000610948,-2.5999999
1778,622085.499300000024959,9759915.491000000387430,-2.8000000
1779,622089.749300000024959,9759948.311000000685453,-2.8000000
1780,622088.259300000034273,9759813.561000000685453,-2.8000000
1781,622091.179299999959767,9759953.530999999493361,-2.9000001
1782,622093.949299999978393,9759977.260999999940395,-2.9000001
1783,622092.599300000001676,9759959.301599999889731,-3.0000000
1784,622101.909300000057556,9759862.081599999219179,-3.0000000
1785,622103.019300000043586,9759971.931600000709295,-3.0000000
1786,622094.299299999955110,9759969.921599999070168,-3.0999999
1787,622103.269300000043586,9760014.641599999740720,-3.0999999
1788,622107.509300000034273,9759911.431600000709295,-3.3000000
1789,622095.929299999959767,9759964.511600000783801,-3.3000000
1790,622102.969299999997020,9759966.371600000187755,-3.4000001
1791,622095.459299999987707,9759913.451600000262260,-3.4000001
1792,622097.989300000015646,9759922.701600000262260,-3.4000001
1793,622102.319299999973737,9759948.091600000858307,-3.4000001
1794,622103.069299999973737,9759960.661599999293685,-3.4000001
1795,622102.839299999992363,9759955.661599999293685,-3.5000000
1796,622103.299299999955110,9759976.981599999591708,-3.5000000
1797,622099.159300000057556,9759927.731599999591708,-3.5000000
1798,622093.299299999955110,9759905.391599999740720,-3.5000000
1799,622100.229300000006333,9759932.911599999293685,-3.5000000
1800,622087.389300000038929,9759881.081599999219179,-3.5000000
1801,622091.699299999978393,9759899.181600000709295,-3.5999999
1802,622101.199299999978393,9759938.661599999293685,-3.5999999
1803,622088.889300000038929,9759888.371600000187755,-3.5999999
1804,622090.119300000020303,9759893.271600000560284,-3.5999999
1805,622085.099300000001676,9759871.501599999144673,-3.5999999
1806,622104.159300000057556,9759982.131599999964237,-3.5999999
1807,622090.789299999945797,9759863.961600000038743,-3.7000000
1808,622104.739300000015646,9759987.241599999368191,-3.8000000
1809,622105.709299999987707,9759995.881599999964237,-3.9000001
1810,622106.429299999959767,9760001.471599999815226,-3.9000001
1811,622107.319299999973737,9760007.861600000411272,-3.9000001
1812,622107.939999999944121,9759808.081000000238419,0.4000000
1813,622129.939299999969080,9759990.421000000089407,-1.1000000
1814,622124.409300000057556,9759931.561599999666214,-1.3000000
1815,622123.529300000052899,9759926.191600000485778,-1.3000000
1816,622125.149300000048243,9759937.591000000014901,-1.4000000
1817,622128.309299999964423,9759980.530999999493361,-1.5000000
1818,622124.969299999997020,9759908.780999999493361,-1.5000000
1819,622125.509300000034273,9759942.710999999195337,-1.5000000
1820,622125.899300000048243,9759950.061000000685453,-1.6000000
1821,622122.009300000034273,9759918.700999999418855,-1.6000000
1822,622126.019300000043586,9759955.401000000536442,-1.7000000
1823,622111.299299999955110,9759882.081000000238419,-1.7000000
1824,622120.809299999964423,9759913.501000000163913,-1.7000000
1825,622130.489300000015646,9759995.411000000312924,-1.8000000
1826,622109.339299999992363,9759877.280999999493361,-1.8000000
1827,622130.339299999992363,9760001.721000000834465,-1.8000000
1828,622128.179299999959767,9759960.551000000908971,-1.9000000
1829,622126.759300000034273,9759968.591000000014901,-1.9000000
1830,622127.459299999987707,9759975.040999999269843,-1.9000000
1831,622118.089299999992363,9759903.491000000387430,-2.0999999
1832,622114.129300000029616,9759889.991000000387430,-2.0999999
1833,622116.599300000001676,9759898.040999999269843,-2.2000000
1834,622131.749300000024959,9760039.010999999940395,-2.4000001
1835,622127.729300000006333,9760008.991000000387430,-2.5000000
1836,622123.479300000006333,9759962.901000000536442,-2.5000000
1837,622114.689299999969080,9759910.161000000312924,-2.5999999
1838,622130.169299999950454,9760034.010999999940395,-2.7000000
1839,622128.459299999987707,9760028.960999999195337,-2.8000000
1840,622125.669299999950454,9760016.801000000908971,-2.8000000
1841,622126.649300000048243,9760023.601600000634789,-3.0000000
1842,622127.649300000048243,9760064.131599999964237,-3.0999999
1843,622109.719299999997020,9759963.541600000113249,-3.4000001
1844,622120.759300000034273,9760078.021600000560284,-3.5000000
1845,622117.409300000057556,9760064.391599999740720,-3.5999999
1846,622119.669299999950454,9760071.601600000634789,-3.5999999
1847,622115.369300000020303,9760050.181600000709295,-3.7000000
1848,622116.889300000038929,9760057.421599999070168,-3.7000000
1849,622113.759300000034273,9760042.141599999740720,-3.7000000
1850,622112.519300000043586,9760036.881599999964237,-3.9000001
1851,622110.139300000038929,9760024.091600000858307,-3.9000001
1852,622111.579299999983050,9760030.871600000187755,-3.9000001
1853,622116.489300000015646,9760013.821000000461936,-4.0000000
1854,622137.219299999997020,9760077.510999999940395,-1.7000000
1855,622136.559299999964423,9760071.911000000312924,-1.8000000
1856,622137.029300000052899,9760058.950999999418855,-1.9000000
1857,622134.349300000001676,9760054.401000000536442,-2.0000000
1858,622133.629300000029616,9760049.221000000834465,-2.0999999
1859,622132.879300000029616,9760044.251000000163913,-2.2000000
1860,622102.519300000043586,9760087.901000000536442,-2.2000000
1861,622102.759300000034273,9760078.991599999368191,-2.3000000
1862,622101.549299999955110,9760073.681600000709295,-2.3000000
1863,622103.429299999959767,9760092.891000000759959,-2.4000001
1864,622104.569299999973737,9760099.430999999865890,-2.5999999
1865,622106.739300000015646,9760111.960999999195337,-2.8000000
1866,622105.539299999945797,9760104.370999999344349,-2.9000001
1867,622107.499300000024959,9760123.270999999716878,-2.9000001
1868,622107.129300000029616,9760117.071000000461936,-2.9000001
1869,622108.219299999997020,9760164.471000000834465,-1.5000000
1870,622118.149300000048243,9760211.411000000312924,-1.6000000
1871,622124.929299999959767,9760230.010999999940395,-2.4000001
1872,622121.079299999983050,9760217.991000000387430,-2.5000000
1873,622123.079299999983050,9760225.010999999940395,-2.5000000
1874,622109.099300000001676,9760139.510999999940395,-2.7000000
1875,622117.989300000015646,9760113.561000000685453,-2.7000000
1876,622109.909300000057556,9760144.790999999269843,-2.8000000
1877,622108.419299999950454,9760133.950999999418855,-2.8000000
1878,622107.879300000029616,9760128.680999999865890,-2.8000000
1879,622127.089299999992363,9760235.471000000834465,-2.8000000
1880,622110.329299999983050,9760149.940999999642372,-2.8000000
1881,622113.219299999997020,9760163.431600000709295,-3.0000000
1882,622129.089299999992363,9760240.251599999144673,-3.0999999
1883,622124.819299999973737,9760109.981599999591708,-3.0999999
1884,622127.249300000024959,9760145.321599999442697,-3.0999999
1885,622127.719299999997020,9760151.951600000262260,-3.0999999
1886,622129.239300000015646,9760158.381599999964237,-3.0999999
1887,622126.839299999992363,9760140.131599999964237,-3.0999999
1888,622111.319299999973737,9760155.181600000709295,-3.0999999
1889,622118.479300000006333,9760206.381599999964237,-3.2000000
1890,622128.729300000006333,9760164.071599999442697,-3.2000000
1891,622126.439299999969080,9760133.831599999219179,-3.2000000
1892,622119.689299999969080,9760161.641599999740720,-3.2000000
1893,622132.779300000052899,9760112.811599999666214,-3.2000000
1894,622125.909300000057556,9760124.791600000113249,-3.2000000
1895,622124.059299999964423,9760103.151599999517202,-3.3000000
1896,622125.269300000043586,9760115.091600000858307,-3.3000000
1897,622122.619300000020303,9760089.991599999368191,-3.3000000
1898,622130.809299999964423,9760245.061599999666214,-3.3000000
1899,622123.369300000020303,9760096.981599999591708,-3.4000001
1900,622129.319299999973737,9760174.411599999293685,-3.4000001
1901,622120.759300000034273,9760078.021600000560284,-3.5000000
1902,622128.979300000006333,9760169.231599999591708,-3.5000000
1903,622122.009300000034273,9760084.861600000411272,-3.5000000
1904,622113.719299999997020,9760168.661599999293685,-3.5000000
1905,622130.199299999978393,9760179.451600000262260,-3.5999999
1906,622131.059299999964423,9760184.481599999591708,-3.5999999
1907,622119.669299999950454,9760071.601600000634789,-3.5999999
1908,622128.459299999987707,9760211.411599999293685,-3.7000000
1909,622131.929299999959767,9760189.671599999070168,-3.7000000
1910,622148.519300000043586,9760111.600999999791384,-0.4000000
1911,622153.299299999955110,9760260.061000000685453,-0.6000000
1912,622149.779300000052899,9760319.130999999120831,-0.7000000
1913,622146.109300000010990,9760131.950999999418855,-0.9000000
1914,622152.819299999973737,9760150.630999999120831,-0.9000000
1915,622144.509300000034273,9760121.841000000014901,-1.0000000
1916,622152.589299999992363,9760173.151000000536442,-1.0000000
1917,622151.649300000048243,9760167.200999999418855,-1.1000000
1918,622145.429299999959767,9760126.780999999493361,-1.1000000
1919,622137.419299999950454,9760266.790999999269843,-1.2000000
1920,622150.149300000048243,9760159.221000000834465,-1.2000000
1921,622146.889300000038929,9760139.741000000387430,-1.2000000
1922,622147.839299999992363,9760147.171000000089407,-1.2000000
1923,622149.169299999950454,9760154.190999999642372,-1.2000000
1924,622143.179299999959767,9760116.781600000336766,-1.3000000
1925,622157.539299999945797,9760256.971599999815226,-1.3000000
1926,622153.319299999973737,9760180.611600000411272,-1.3000000
1927,622152.519300000043586,9760314.901000000536442,-1.4000000
1928,622143.699299999978393,9760263.610999999567866,-1.4000000
1929,622151.869300000020303,9760323.790999999269843,-1.4000000
1930,622151.679299999959767,9760329.091000000014901,-1.5000000
1931,622153.909300000057556,9760185.661000000312924,-1.5000000
1932,622140.179299999959767,9760102.171000000089407,-1.5000000
1933,622152.569299999973737,9760334.130999999120831,-1.6000000
1934,622139.369300000020303,9760096.581000000238419,-1.6000000
1935,622138.489300000015646,9760088.091000000014901,-1.6000000
1936,622154.129300000029616,9760339.081000000238419,-1.7000000
1937,622137.979300000006333,9760082.831000000238419,-1.7000000
1938,622137.219299999997020,9760077.510999999940395,-1.7000000
1939,622155.769300000043586,9760343.841000000014901,-1.8000000
1940,622154.209299999987707,9760310.141000000759959,-1.8000000
1941,622136.559299999964423,9760071.911000000312924,-1.8000000
1942,622154.379300000029616,9760190.671000000089407,-1.8000000
1943,622156.889300000038929,9760348.891000000759959,-1.9000000
1944,622134.509300000034273,9760261.280999999493361,-1.9000000
1945,622156.699299999978393,9760354.591000000014901,-1.9000000
1946,622154.639300000038929,9760196.010999999940395,-2.0999999
1947,622148.589299999992363,9760262.260999999940395,-2.0999999
1948,622154.269300000043586,9760209.430999999865890,-2.2000000
1949,622154.759300000034273,9760225.190999999642372,-2.2000000
1950,622154.019300000043586,9760214.971599999815226,-2.3000000
1951,622154.129300000029616,9760220.181600000709295,-2.3000000
1952,622149.669299999950454,9760253.391000000759959,-2.4000001
1953,622133.669299999950454,9760255.921000000089407,-2.5999999
1954,622150.179299999959767,9760206.471000000834465,-2.7000000
1955,622144.779300000052899,9760251.911000000312924,-2.8000000
1956,622139.159300000057556,9760155.681600000709295,-3.2000000
1957,622142.309299999964423,9760247.551599999889731,-3.3000000
1958,622140.059299999964423,9760208.171599999070168,-3.8000000
1959,622140.709299999987707,9760242.761600000783801,-3.9000001
1960,622132.829299999983050,9760194.651000000536442,-4.0000000
1961,622139.259300000034273,9760237.811000000685453,-4.0999999
1962,622133.469299999997020,9760199.710999999195337,-4.0999999
1963,622133.349300000001676,9760210.061000000685453,-4.0999999
1964,622135.289299999945797,9760215.071000000461936,-4.1999998
1965,622134.069299999973737,9760205.051000000908971,-4.1999998
1966,622136.199299999978393,9760221.931600000709295,-4.3000002
1967,622138.079299999983050,9760232.821599999442697,-4.3000002
1968,622136.939299999969080,9760226.911599999293685,-4.3000002
1969,622177.180000000051223,9760484.210999999195337,0.2000000
1970,622175.529300000052899,9760479.491599999368191,-0.3000000
1971,622178.929299999959767,9760489.380999999120831,-0.4000000
1972,622176.149300000048243,9760473.860999999567866,-0.5000000
1973,622180.929299999959767,9760494.141000000759959,-0.5000000
1974,622181.279300000052899,9760499.380999999120831,-0.6000000
1975,622175.859300000010990,9760468.860999999567866,-0.6000000
1976,622163.099300000001676,9760203.321000000461936,-0.8000000
1977,622175.239300000015646,9760463.661000000312924,-0.8000000
1978,622172.389300000038929,9760443.831000000238419,-0.9000000
1979,622161.729300000006333,9760240.651000000536442,-1.0000000
1980,622173.179299999959767,9760448.770999999716878,-1.0000000
1981,622172.129300000029616,9760438.760999999940395,-1.0000000
1982,622173.959299999987707,9760453.770999999716878,-1.1000000
1983,622171.759300000034273,9760433.591000000014901,-1.1000000
1984,622163.869300000020303,9760245.260999999940395,-1.1000000
1985,622165.889300000038929,9760249.911000000312924,-1.1000000
1986,622171.429299999959767,9760428.370999999344349,-1.1000000
1987,622169.949299999978393,9760423.260999999940395,-1.2000000
1988,622167.519300000043586,9760418.811599999666214,-1.3000000
1989,622165.319299999973737,9760414.231599999591708,-1.3000000
1990,622162.999300000024959,9760409.700999999418855,-1.4000000
1991,622178.409300000057556,9760456.171000000089407,-1.5000000
1992,622159.769300000043586,9760236.030999999493361,-1.5000000
1993,622158.069299999973737,9760230.960999999195337,-1.9000000
1994,622158.179299999959767,9760204.520999999716878,-1.9000000
1995,622172.609300000010990,9760406.331000000238419,-2.0999999
1996,622177.529300000052899,9760405.280999999493361,-2.4000001
1997,622161.429299999959767,9760356.260999999940395,-2.5000000
1998,622181.979300000006333,9760393.210999999195337,-2.7000000
1999,622181.049299999955110,9760388.151000000536442,-2.7000000
2000,622179.869300000020303,9760382.241000000387430,-2.7000000
2001,622181.469299999997020,9760302.051000000908971,-2.8000000
2002,622178.909300000057556,9760377.321000000461936,-2.8000000
2003,622177.949299999978393,9760372.290999999269843,-2.9000001
2004,622172.939299999969080,9760357.551000000908971,-2.9000001
2005,622176.959299999987707,9760367.371600000187755,-3.0000000
2006,622161.429299999959767,9760253.771600000560284,-3.0000000
2007,622173.239300000015646,9760352.171599999070168,-3.0000000
2008,622175.779300000052899,9760362.061599999666214,-3.0000000
2009,622171.539299999945797,9760346.011600000783801,-3.0000000
2010,622170.169299999950454,9760340.971599999815226,-3.0999999
2011,622165.069299999973737,9760322.491599999368191,-3.0999999
2012,622168.769300000043586,9760336.131599999964237,-3.0999999
2013,622167.149300000048243,9760330.241599999368191,-3.0999999
2014,622158.459299999987707,9760307.261600000783801,-3.2000000
2015,622180.529300000052899,9760357.621600000187755,-3.3000000
2016,622163.689299999969080,9760317.631599999964237,-3.3000000
2017,622165.299299999955110,9760304.851600000634789,-3.9000001
2018,622170.649300000048243,9760304.371600000187755,-4.3000002
2019,622200.390000000013970,9760339.201600000262260,0.3000000
2020,622201.300000000046566,9760344.171000000089407,0.1000000
2021,622197.839299999992363,9760334.710999999195337,-0.1000000
2022,622200.909300000057556,9760349.200999999418855,-0.1000000
2023,622199.909300000057556,9760354.551599999889731,-0.3000000
2024,622199.039299999945797,9760359.620999999344349,-0.5000000
2025,622194.999300000024959,9760330.350999999791384,-0.9000000
2026,622186.029300000052899,9760299.591000000014901,-1.2000000
2027,622198.449299999978393,9760364.680999999865890,-1.2000000
2028,622185.889300000038929,9760507.541600000113249,-1.3000000
2029,622197.849300000001676,9760375.171599999070168,-1.3000000
2030,622185.769300000043586,9760304.610999999567866,-1.4000000
2031,622197.969299999997020,9760369.710999999195337,-1.5000000
2032,622203.339299999992363,9760449.360999999567866,-1.5000000
2033,622191.859300000010990,9760326.350999999791384,-1.6000000
2034,622183.419299999950454,9760455.680999999865890,-1.6000000
2035,622194.089299999992363,9760557.341000000014901,-1.7000000
2036,622190.819299999973737,9760454.221000000834465,-1.7000000
2037,622198.529300000052899,9760380.960999999195337,-1.7000000
2038,622194.459299999987707,9760459.091000000014901,-1.8000000
2039,622198.809299999964423,9760452.760999999940395,-1.8000000
2040,622192.749300000024959,9760449.430999999865890,-1.8000000
2041,622191.809299999964423,9760444.421000000089407,-1.8000000
2042,622195.539299999945797,9760465.120999999344349,-1.8000000
2043,622206.499300000024959,9760445.450999999418855,-1.9000000
2044,622198.869300000020303,9760486.100999999791384,-1.9000000
2045,622196.379300000029616,9760470.591000000014901,-1.9000000
2046,622198.129300000029616,9760386.370999999344349,-1.9000000
2047,622197.249300000024959,9760475.911000000312924,-1.9000000
2048,622190.889300000038929,9760439.450999999418855,-1.9000000
2049,622198.059299999964423,9760480.860999999567866,-1.9000000
2050,622207.539299999945797,9760509.091000000014901,-2.0000000
2051,622197.369300000020303,9760391.770999999716878,-2.0000000
2052,622189.949299999978393,9760434.481000000610948,-2.0000000
2053,622199.789299999945797,9760491.450999999418855,-2.0000000
2054,622194.339299999992363,9760357.911000000312924,-2.0000000
2055,622188.989300000015646,9760429.481000000610948,-2.0999999
2056,622200.649300000048243,9760496.380999999120831,-2.0999999
2057,622196.819299999973737,9760396.780999999493361,-2.0999999
2058,622196.349300000001676,9760507.671000000089407,-2.2000000
2059,622203.909300000057556,9760441.071000000461936,-2.2000000
2060,622188.019300000043586,9760424.561000000685453,-2.2000000
2061,622189.019300000043586,9760322.201600000262260,-2.3000000
2062,622201.639300000038929,9760501.411599999293685,-2.3000000
2063,622207.399300000048243,9760529.981599999591708,-2.3000000
2064,622187.119300000020303,9760419.621600000187755,-2.3000000
2065,622197.999300000024959,9760402.261600000783801,-2.3000000
2066,622206.559299999964423,9760524.930999999865890,-2.4000001
2067,622207.069299999973737,9760574.311000000685453,-2.4000001
2068,622205.539299999945797,9760519.641000000759959,-2.4000001
2069,622186.169299999950454,9760414.671000000089407,-2.4000001
2070,622202.719299999997020,9760506.561000000685453,-2.4000001
2071,622201.749300000024959,9760436.530999999493361,-2.4000001
2072,622204.519300000043586,9760514.620999999344349,-2.5000000
2073,622205.949299999978393,9760579.411000000312924,-2.5000000
2074,622185.199299999978393,9760409.721000000834465,-2.5000000
2075,622207.419299999950454,9760558.850999999791384,-2.5000000
2076,622184.989300000015646,9760309.690999999642372,-2.5000000
2077,622198.619300000020303,9760407.981000000610948,-2.5000000
2078,622200.259300000034273,9760430.401000000536442,-2.5999999
2079,622199.419299999950454,9760420.231000000610948,-2.5999999
2080,622184.199299999978393,9760404.510999999940395,-2.5999999
2081,622183.199299999978393,9760399.561000000685453,-2.5999999
2082,622198.619300000020303,9760414.180999999865890,-2.7000000
2083,622200.189299999969080,9760425.210999999195337,-2.7000000
2084,622185.579299999983050,9760316.100999999791384,-2.8000000
2085,622189.369300000020303,9760358.701600000262260,-3.0999999
2086,622214.319299999973737,9760470.771600000560284,-0.3000000
2087,622214.709299999987707,9760465.630999999120831,-0.4000000
2088,622214.519300000043586,9760460.540999999269843,-0.5000000
2089,622221.669299999950454,9760577.120999999344349,-0.6000000
2090,622213.049299999955110,9760475.841000000014901,-0.7000000
2091,622221.009300000034273,9760564.411000000312924,-0.7000000
2092,622221.389300000038929,9760571.280999999493361,-0.7000000
2093,622220.499300000024959,9760558.801000000908971,-0.7000000
2094,622212.519300000043586,9760455.870999999344349,-0.8000000
2095,622219.929299999959767,9760553.801000000908971,-0.9000000
2096,622214.539299999945797,9760510.971000000834465,-0.9000000
2097,622219.149300000048243,9760548.811000000685453,-1.2000000
2098,622209.819299999973737,9760451.291600000113249,-1.3000000
2099,622217.149300000048243,9760502.331000000238419,-1.4000000
2100,622216.339299999992363,9760497.061000000685453,-1.5000000
2101,622218.139300000038929,9760523.741000000387430,-1.5000000
2102,622218.719299999997020,9760529.030999999493361,-1.6000000
2103,622217.379300000029616,9760518.311000000685453,-1.6000000
2104,622218.449299999978393,9760534.081000000238419,-1.6000000
2105,622214.939299999969080,9760491.901000000536442,-1.7000000
2106,622211.699299999978393,9760481.471000000834465,-1.9000000
2107,622212.899300000048243,9760487.290999999269843,-1.9000000
2108,622208.739300000015646,9760563.790999999269843,-2.2000000
2109,622208.049299999955110,9760568.971599999815226,-2.3000000
2110,622208.789299999945797,9760541.741000000387430,-2.4000001
2111,622209.099300000001676,9760546.860999999567866,-2.4000001
2112,622224.252399999997579,9760609.653300000354648,0.1600000
2113,621994.270000000018626,9761066.680999999865890,0.8000000
2114,621996.530000000027940,9761061.571000000461936,0.5000000
2115,621996.939999999944121,9761053.251000000163913,0.5000000
2116,621993.310000000055879,9761071.601600000634789,0.3000000
2117,622006.069999999948777,9761017.791600000113249,0.3000000
2118,622002.629300000029616,9761046.501000000163913,-0.1000000
2119,622005.359300000010990,9761023.690999999642372,-0.1000000
2120,622004.819299999973737,9761041.891000000759959,-0.5000000
2121,622004.989300000015646,9761028.731000000610948,-0.7000000
2122,622006.819299999973737,9761053.491000000387430,-0.8000000
2123,622005.709299999987707,9761036.930999999865890,-1.0000000
2124,622012.530000000027940,9761002.001000000163913,0.7000000
2125,622019.119999999995343,9761068.210999999195337,0.5000000
2126,622009.569999999948777,9761006.290999999269843,0.5000000
2127,622025.069999999948777,9761053.341600000858307,0.3000000
2128,622031.130000000004657,9760962.551599999889731,0.3000000
2129,622021.650000000023283,9761057.571599999442697,0.3000000
2130,622008.569999999948777,9761011.211600000038743,0.3000000
2131,622018.770000000018626,9760983.290999999269843,0.2000000
2132,622013.069999999948777,9760996.790999999269843,0.2000000
2133,622015.790000000037253,9760990.180999999865890,0.2000000
2134,622019.589999999967404,9761063.210999999195337,0.1000000
2135,622020.889300000038929,9760978.141000000759959,-0.1000000
2136,622028.059299999964423,9760966.540999999269843,-0.2000000
2137,622023.739300000015646,9760973.951600000262260,-0.3000000
2138,622031.729300000006333,9761006.731000000610948,-0.4000000
2139,622008.149300000048243,9761073.651000000536442,-0.5000000
2140,622016.279300000052899,9761056.071000000461936,-0.5000000
2141,622029.429299999959767,9761011.280999999493361,-0.6000000
2142,622027.419299999950454,9761016.071000000461936,-0.6000000
2143,622025.009300000034273,9761021.591000000014901,-0.6000000
2144,622019.799299999955110,9761034.680999999865890,-0.6000000
2145,622021.879300000029616,9761029.301000000908971,-0.6000000
2146,622017.419299999950454,9761003.061000000685453,-0.7000000
2147,622018.039299999945797,9761039.491000000387430,-0.7000000
2148,622014.249300000024959,9761050.661000000312924,-0.7000000
2149,622010.159300000057556,9761064.780999999493361,-0.8000000
2150,622016.049299999955110,9761045.341000000014901,-0.8000000
2151,622026.069299999973737,9761003.440999999642372,-0.9000000
2152,622011.489300000015646,9761059.841000000014901,-1.0000000
2153,622034.979999999981374,9761034.380999999120831,0.6000000
2154,622049.339999999967404,9760932.020999999716878,0.6000000
2155,622034.569999999948777,9761039.551000000908971,0.5000000
2156,622049.140000000013970,9760997.651000000536442,0.5000000
2157,622052.599999999976717,9760994.010999999940395,0.4000000
2158,622034.839999999967404,9761022.391000000759959,0.4000000
2159,622055.550000000046566,9760989.600999999791384,0.4000000
2160,622035.020000000018626,9761028.741599999368191,0.3000000
2161,622045.680000000051223,9761002.081599999219179,0.3000000
2162,622042.579999999958090,9761006.041600000113249,0.3000000
2163,622033.150000000023283,9760957.641599999740720,0.3000000
2164,622039.209999999962747,9761009.960999999195337,0.1000000
2165,622052.209999999962747,9760927.911000000312924,0.1000000
2166,622035.469999999972060,9761017.311000000685453,0.0000000
2167,622037.910000000032596,9760956.010999999940395,0.0000000
2168,622052.839299999992363,9760964.471000000834465,-0.4000000
2169,622049.999300000024959,9760969.721000000834465,-0.4000000
2170,622047.179299999959767,9760974.821000000461936,-0.4000000
2171,622048.929299999959767,9760961.350999999791384,-0.5000000
2172,622044.449299999978393,9760979.651000000536442,-0.5000000
2173,622041.859300000010990,9760984.721000000834465,-0.5000000
2174,622055.709299999987707,9760958.751000000163913,-0.5000000
2175,622039.509300000034273,9760989.200999999418855,-0.5000000
2176,622037.179299999959767,9760994.120999999344349,-0.5000000
2177,622034.969299999997020,9760998.780999999493361,-0.6000000
2178,622043.359300000010990,9760960.450999999418855,-1.1000000
2179,622073.790000000037253,9760960.091000000014901,0.4000000
2180,622068.489999999990687,9760975.020999999716878,0.4000000
2181,622071.500000000000000,9760969.190999999642372,0.4000000
2182,622064.310000000055879,9760906.110999999567866,0.4000000
2183,622059.770000000018626,9760911.711600000038743,0.3000000
2184,622064.569999999948777,9760978.231599999591708,0.3000000
2185,622057.859999999986030,9760985.111600000411272,0.3000000
2186,622066.890000000013970,9760899.791600000113249,0.3000000
2187,622065.910000000032596,9760965.801599999889731,0.3000000
2188,622075.209999999962747,9760952.581599999219179,0.3000000
2189,622070.109999999986030,9760843.061599999666214,0.3000000
2190,622067.229999999981374,9760883.380999999120831,0.2000000
2191,622076.229999999981374,9760947.520999999716878,0.2000000
2192,622071.609999999986030,9760838.260999999940395,0.1000000
2193,622069.099999999976717,9760895.030999999493361,0.1000000
2194,622078.109999999986030,9760942.710999999195337,0.1000000
2195,622071.390000000013970,9760831.710999999195337,0.1000000
2196,622079.949999999953434,9760934.950999999418855,0.0000000
2197,622072.250000000000000,9760863.210999999195337,0.0000000
2198,622069.769300000043586,9760887.751000000163913,-0.1000000
2199,622061.089299999992363,9760918.600999999791384,-0.1000000
2200,622077.259300000034273,9760864.001599999144673,-0.3000000
2201,622080.029300000052899,9760807.190999999642372,-0.4000000
2202,622058.179299999959767,9760922.870999999344349,-0.5000000
